Employee_ID,Department,Job_Title,"Years of Experience",Education_Level,Performance_Score,Projects_Handled,Employee_Satisfaction_Score,Certifications,Skills,Hire_Date
4097,Finance,Engineer,8,Bachelor,1,17,4.51,"Puppet Certified Professional, Red Hat Certified Specialist in Configuration Management, AWS Certified DevOps Engineer","C#;HTML/CSS;SQL;TypeScript;Git;Angular;Angular.js;ASP.NET;ASP.NET Core ;jQuery;Microsoft Azure;MySQL",29-09-2015
4098,Operations,Specialist,0,Bachelor,4,10,1.24,"ISTQB Certified Tester, Certified Python Developer (PCAP, PCPP), Selenium WebDriver with Python Certification","C#;HTML/CSS;JavaScript;Node.js;PHP;Python;SQL;TypeScript;VBA;Docker;Git;Angular;ASP.NET;ASP.NET Core ;jQuery;React.js;Microsoft Azure;MariaDB;Microsoft SQL Server;MySQL",16-05-2024
4099,"Customer Support",Analyst,2,Bachelor,1,35,1.04,"Microsoft Certified: Python Programming, Google Professional Data Engineer, AWS Certified Developer - Associate, PCAP (Certified Associate in Python Programming)","C#;Docker;Unity 3D;Xamarin;ASP.NET;ASP.NET Core ;Microsoft Azure;Microsoft SQL Server;SQLite",13-01-2022
4100,Marketing,Specialist,7,Bachelor,5,8,4.48,"ISTQB Foundation Level, Certified Software Quality Analyst (CSQA), Certified Software Test Engineer (CSTE)","C;C#;C++;HTML/CSS;JavaScript;Node.js;PHP;Python;R;SQL;TypeScript;Docker;Git;Yarn;Angular;Angular.js;Django;jQuery;Laravel;React.js;Symfony;AWS;DigitalOcean;Google Cloud Platform;Heroku;IBM Cloud or Watson;Firebase;MariaDB;Microsoft SQL Server;MongoDB;MySQL;SQLite",30-04-2017
4101,Operations,Analyst,2,Bachelor,3,49,1.34,"Meta Front-End Developer Certificate, React Nanodegree (Udacity), AWS Certified Developer - Associate","Ansible;Docker;Git;AWS;Microsoft SQL Server",09-02-2022
4102,"Customer Support",Engineer,5,Bachelor,1,20,2.95,"Certified LabVIEW Developer (CLD), ROS (Robot Operating System) Certification, Siemens Mechatronic Systems Certification",Bash/Shell;HTML/CSS;JavaScript;Node.js;SQL;Docker;Git;Kubernetes;Yarn;Express;React.js;Couchbase;Elasticsearch;MariaDB,07-09-2018
4103,"Customer Support",Specialist,0,Bachelor,4,41,1.27,"Ruby Association Certified Ruby Programmer, AWS Certified Developer - Associate","C#;HTML/CSS;Matlab;Python;R;SQL;Git;Django;Flask;AWS;Microsoft Azure;MySQL;PostgreSQL;SQLite",21-05-2024
4104,"Customer Support",Technician,2,Bachelor,3,10,1.58,"Salesforce Certified Platform Developer I & II, Salesforce Certified Administrator",Bash/Shell;Java;JavaScript;Node.js;Python;TypeScript;Docker;Git;Kubernetes;Terraform;AWS;DynamoDB;MySQL;PostgreSQL;Redis,09-06-2022
4105,Marketing,Consultant,9,Bachelor,5,46,4.67,"Google Analytics Certification, HubSpot Content Marketing Certification, SEMrush SEO Fundamentals Certification",Bash/Shell;HTML/CSS;Java;JavaScript;Kotlin;Node.js;Objective-C;PHP;SQL;Swift;TypeScript;Docker;Git;Yarn;Express;React.js;AWS;MySQL;SQLite,04-11-2014
4106,Sales,Manager,1,Master,2,8,2.34,"Certified Ethical Hacker (CEH), CISSP (Certified Information Systems Security Professional), CompTIA Security+, OSCP (Offensive Security Certified Professional)","Bash/Shell;C;C++;Docker;Git;DigitalOcean;Google Cloud Platform",04-10-2022
4107,Sales,Engineer,3,Bachelor,4,44,1.87,"ISTQB Advanced Test Automation Engineer, Certified Selenium Professional, Test Automation Engineer (TAE) Certification","C#;Java;Python;Docker;Git;Kubernetes;Xamarin;ASP.NET;ASP.NET Core ;FastAPI;Flask;React.js;Google Cloud Platform;PostgreSQL",18-04-2021
4108,Sales,Technician,8,Bachelor,4,15,2.63,"Red Hat Certified Specialist in Ansible Automation, AWS Certified DevOps Engineer - Professional","Bash/Shell;Go;HTML/CSS;Java;JavaScript;Kotlin;Node.js;Python;Ruby;TypeScript;Ansible;Docker;Git;Kubernetes;Yarn;Express;FastAPI;Flask;Ruby on Rails;AWS;DigitalOcean;Microsoft Azure;Elasticsearch;MariaDB;MongoDB;MySQL;Oracle;PostgreSQL;Redis",14-04-2016
4109,Operations,Technician,8,Bachelor,1,28,3.38,"AWS Certified Solutions Architect - Professional, Google Professional Cloud Architect, Microsoft Certified: Azure Solutions Architect Expert","Haskell;HTML/CSS;JavaScript;Node.js;TypeScript;Chef;Docker;Git;Yarn;Express;Gatsby;React.js;AWS;Google Cloud Platform;PostgreSQL;Redis",23-06-2016
4110,Legal,Specialist,1,PhD,1,39,3.53,"AWS Certified DevOps Engineer - Professional, Google Professional Cloud DevOps Engineer, Certified Kubernetes Administrator (CKA)","C#;Dart;HTML/CSS;JavaScript;Node.js;SQL;TypeScript;Git;ASP.NET;ASP.NET Core ;jQuery;Vue.js;IBM DB2;Microsoft SQL Server",17-07-2023
4111,Legal,Technician,8,Bachelor,4,9,2.14,"AWS Certified DevOps Engineer ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ Professional, Docker Certified Associate",Java;Kotlin;Git;SQLite,28-11-2015
4112,IT,Manager,4,Bachelor,5,38,2.29,"Certified DevSecOps Professional (CDP), AWS Certified Security - Specialty, Certified Kubernetes Security Specialist (CKS)",Bash/Shell;HTML/CSS;Java;JavaScript;Kotlin;Node.js;SQL;TypeScript;Docker;Git;Kubernetes;Angular;Spring;Vue.js;Elasticsearch;MariaDB;MongoDB;MySQL;PostgreSQL;SQLite,28-09-2019
4113,Operations,Technician,6,Bachelor,4,33,3.52,"Google Professional Cloud DevOps Engineer, Certified Kubernetes Administrator (CKA), AWS Certified Solutions Architect - Professional","Bash/Shell;Groovy;HTML/CSS;Java;JavaScript;Kotlin;Node.js;PHP;Python;Ruby;SQL;TypeScript;Docker;Git;Terraform;Angular.js;jQuery;React.js;Ruby on Rails;Spring;Vue.js;AWS;DigitalOcean;DynamoDB;Elasticsearch;MongoDB;MySQL;PostgreSQL;Redis",05-08-2018
4114,Marketing,Engineer,8,Bachelor,5,9,1.07,"Google Professional Cloud DevOps Engineer, Certified Kubernetes Administrator (CKA), AWS Certified Solutions Architect - Professional","Dart;HTML/CSS;JavaScript;Node.js;PHP;Docker;Git;Vue.js;Google Cloud Platform;MariaDB;Microsoft SQL Server;MySQL;SQLite",07-05-2016
4115,Operations,Specialist,8,Master,4,12,2.84,"Microsoft Certified: SharePoint Developer, Microsoft 365 Certified: Developer Associate","HTML/CSS;JavaScript;Node.js;Rust;TypeScript;Docker;Git;Unity 3D;Express;React.js;AWS;DigitalOcean;MySQL;PostgreSQL",24-02-2016
4116,Engineering,Engineer,4,Master,4,45,3.19,"Microsoft Certified: Azure Developer Associate, AWS Certified Developer - Associate, Oracle Certified Professional Java SE Developer",Go;HTML/CSS;JavaScript;Python;SQL;TypeScript;Ansible;Docker;Git;Kubernetes;Terraform;Vue.js;AWS;Elasticsearch;PostgreSQL;Redis,17-03-2020
4117,HR,Manager,3,Bachelor,5,9,4.65,"Microsoft Certified: Azure Developer Associate, AWS Certified Developer - Associate, Oracle Certified Professional Java SE Developer","C#;C++;Docker;Angular;ASP.NET;ASP.NET Core ;Google Cloud Platform;Microsoft Azure;Microsoft SQL Server;MongoDB;PostgreSQL;Redis",20-02-2021
4118,Operations,Engineer,0,Bachelor,4,22,4.5,"Certified Secure Software Lifecycle Professional (CSSLP), OWASP Top 10 Security Testing Certifications","Bash/Shell;Objective-C;Swift;Git;Microsoft Azure;SQLite",20-10-2023
4119,HR,Manager,6,Bachelor,1,44,2.77,"Splunk Core Certified Power User, Splunk Enterprise Security Admin","C;C#;C++;HTML/CSS;Node.js;SQL;Git;Kubernetes;Xamarin;Microsoft Azure;Oracle",28-02-2018
4120,IT,Analyst,1,Bachelor,3,48,4.17,"Splunk Core Certified User, Splunk Core Certified Power User, Splunk Enterprise Security Certified Admin",C#;Git,23-03-2023
4121,Engineering,Developer,9,PhD,5,8,2.73,"Microsoft Certified: Azure Data Engineer Associate, Oracle Database SQL Certified Associate","Bash/Shell;HTML/CSS;JavaScript;Python;SQL;Git;Django;React.js;AWS;IBM DB2;Microsoft SQL Server;SQLite",11-03-2015
4122,HR,Technician,3,Master,5,3,4.99,"Google Professional Cloud DevOps Engineer, Certified Kubernetes Administrator (CKA), AWS Certified Solutions Architect - Professional",Python;SQL;Git;Flask;AWS;PostgreSQL;SQLite,29-10-2020
4123,IT,Engineer,8,Bachelor,2,33,2.03,"Google Professional Cloud DevOps Engineer, Certified Kubernetes Administrator (CKA), AWS Certified Solutions Architect - Professional",R,20-06-2016
4124,Operations,Developer,9,Bachelor,5,25,2.08,"CompTIA Linux+, Red Hat Certified System Administrator (RHCSA), Microsoft Certified: Windows Server Hybrid Administrator Associate","C#;HTML/CSS;Java;SQL;VBA;ASP.NET;ASP.NET Core ;Microsoft Azure;Microsoft SQL Server;MySQL",05-04-2015
4125,Sales,Technician,0,Bachelor,4,35,2.3,"CompTIA Server+, Microsoft Certified: Azure Solutions Architect Expert, Red Hat Certified Engineer (RHCE)",HTML/CSS;Java;PHP,28-10-2023
4126,Engineering,Technician,7,Master,3,24,4.9,"JetBrains TeamCity Certification (if available), AWS Certified DevOps Engineer - Professional","HTML/CSS;JavaScript;Node.js;TypeScript;Docker;Git;React.js;Vue.js;AWS;Google Cloud Platform;Microsoft Azure",03-05-2017
4127,Sales,Technician,6,Bachelor,1,18,1.37,"AWS Certified Cloud Practitioner, Google Cloud Digital Leader, Microsoft Certified: Azure Fundamentals","C#;HTML/CSS;Java;JavaScript;Node.js;SQL;TypeScript;Git;jQuery;Vue.js;Microsoft SQL Server;Redis",30-01-2018
4128,Marketing,Analyst,3,Master,3,35,2.4,"AWS Certified Solutions Architect - Associate, Google Professional Cloud Architect, Microsoft Certified: Azure Administrator Associate","Bash/Shell;C;Java;Kotlin;Perl;PowerShell;Python;Docker;Git;Kubernetes;IBM Cloud or Watson",03-02-2021
4129,Finance,Engineer,0,Master,3,37,3.63,"AWS Certified Solutions Architect - Professional, Microsoft Certified: Azure Solutions Architect Expert, Google Professional Cloud Architect","HTML/CSS;JavaScript;Node.js;Objective-C;Swift;TypeScript;Git;Gatsby;React.js;Google Cloud Platform;Microsoft Azure;Firebase;SQLite",14-11-2023
4130,Operations,Specialist,7,Master,1,12,1.59,"HashiCorp Certified: Terraform Associate, AWS Certified DevOps Engineer - Professional",Bash/Shell;C;C++;Java;JavaScript;Node.js;PHP;Python;Ruby;SQL;TypeScript;Ansible;Docker;Git;Yarn;Angular;Angular.js;Drupal;Express;jQuery;Laravel;Symfony;MariaDB;MySQL;SQLite,21-08-2017
4131,Legal,Analyst,5,Bachelor,2,2,2.97,"Microsoft Certified: DevOps Engineer Expert, Azure DevOps Solutions Certification","C#;HTML/CSS;SQL;TypeScript;Docker;Git;Kubernetes;Terraform;Yarn;ASP.NET Core ;React.js;Microsoft Azure;Microsoft SQL Server",15-09-2018
4132,Finance,Engineer,2,Bachelor,5,44,4.31," IBM UrbanCode Deploy Certification, AWS Certified DevOps Engineer - Professional",Bash/Shell;Python;Git;Flask;Vue.js,10-07-2022
4133,Operations,Technician,6,Bachelor,1,42,2.82,"Google UX Design Professional Certificate, Nielsen Norman Group UX Certification, Adobe Certified Expert (ACE)","HTML/CSS;JavaScript;Node.js;PHP;SQL;TypeScript;Docker;Git;Unreal Engine;Express;Laravel;Vue.js;Heroku;MariaDB;MongoDB;MySQL;PostgreSQL;SQLite",13-07-2018
4134,"Customer Support",Analyst,9,Master,5,44,1.68,"Meta Front-End Developer Certificate, AWS Certified Developer - Associate, React Nanodegree (Udacity)","HTML/CSS;JavaScript;Node.js;PHP;SQL;TypeScript;Docker;Angular;Express;React.js;Symfony;Microsoft SQL Server;MySQL;Oracle;PostgreSQL",06-03-2015
4135,Marketing,Analyst,6,Bachelor,3,22,1.25,"Unity Certified Associate: Game Developer, Unity Certified Expert Programmer","C;HTML/CSS;JavaScript;Node.js;TypeScript;Git;React.js;Microsoft Azure",29-12-2017
4136,Finance,Developer,2,Bachelor,2,17,4.42,"Google UX Design Professional Certificate, Nielsen Norman Group UX Certification, Adobe Certified Expert (ACE)","C#;HTML/CSS;JavaScript;SQL;VBA;Git;ASP.NET;ASP.NET Core ;jQuery;Microsoft SQL Server",25-07-2022
4137,Engineering,Technician,9,Bachelor,3,18,1.35," HashiCorp Certified: Vault Associate, AWS Certified Security - Specialty",Bash/Shell;Go;HTML/CSS;JavaScript;SQL;TypeScript;Angular;PostgreSQL,18-07-2015
4138,HR,Technician,3,Bachelor,3,36,3.3,"Google UX Design Certificate, Adobe Certified Expert (ACE), Nielsen Norman Group UX Certification",Bash/Shell;C;C++;JavaScript;Python;Git,27-06-2021
4139,Operations,Consultant,8,Bachelor,2,14,3.4,"Meta Front-End Developer Certificate, AWS Certified Developer - Associate, Google Mobile Web Specialist","Java;Scala;Docker;Git;Kubernetes;AWS;Couchbase;Elasticsearch;Microsoft SQL Server",25-04-2016
4140,Sales,Specialist,9,Bachelor,2,5,4.63,"Yoast SEO Certification, Google Mobile Sites Certification, WP Elevation Certification","C#;Dart;Go;Java;JavaScript;Matlab;SQL;Xamarin;Angular;Angular.js;ASP.NET;jQuery;React.js;AWS;IBM Cloud or Watson;Microsoft Azure;Microsoft SQL Server",27-08-2015
4141,HR,Technician,7,Master,3,47,2.14,"XL Deploy Certification, DevOps Institute Certifications",Bash/Shell;Perl;PowerShell;VBA;Docker;Git;AWS,05-06-2017
4142,Engineering,Technician,1,Bachelor,3,30,3.98,"Zabbix Certified Specialist, Zabbix Certified Professional","Bash/Shell;HTML/CSS;Java;JavaScript;Python;SQL;Docker;Git;Angular.js;ASP.NET;jQuery;Spring;AWS;DynamoDB;IBM DB2;Microsoft SQL Server;MySQL;Oracle;PostgreSQL;Redis;SQLite",13-01-2023
4143,Legal,Specialist,8,Master,3,35,4.36," IAAP Certified Professional in Accessibility Core Competencies (CPACC), Web Accessibility Specialist (WAS)","HTML/CSS;JavaScript;Node.js;Python;Ruby;SQL;TypeScript;Docker;Git;Yarn;jQuery;React.js;Ruby on Rails;Google Cloud Platform;Heroku;Firebase;MySQL",01-10-2015
4144,IT,Consultant,6,Bachelor,1,39,4.63,"Cloudera Certified Administrator (CCA), Google Cloud Professional Data Engineer",HTML/CSS;JavaScript;PHP;SQL;Docker;Git;jQuery;Laravel;React.js;Vue.js;AWS;MySQL,22-03-2018
4145,Sales,Specialist,2,Bachelor,5,39,1.32,"PMI Agile Certified Practitioner (PMI-ACP), Certified Scrum Master (CSM), SAFe Agilist Certification","Bash/Shell;C#;HTML/CSS;JavaScript;Node.js;SQL;Git;Puppet;Express;React.js;Microsoft Azure;IBM DB2;PostgreSQL",10-04-2022
4146,HR,Analyst,3,Master,1,35,1.87,"Google Associate Android Developer, Meta Android Developer Professional Certificate",Dart;HTML/CSS;JavaScript;TypeScript;Docker;Git;Angular;Firebase;MySQL;SQLite,11-12-2020
4147,Engineering,Technician,4,Bachelor,3,37,1.05,"Red Hat Certified Specialist in Ansible Automation, AWS Certified DevOps Engineer - Professional","Assembly;Bash/Shell;C;C#;C++;Go;HTML/CSS;Java;JavaScript;Matlab;PHP;Python;R;SQL;TypeScript;VBA;Docker;Git;Unity 3D;Xamarin;Angular;Django;Drupal;jQuery;Laravel;React.js;Spring;Microsoft SQL Server;MongoDB;MySQL;Oracle;PostgreSQL",23-02-2020
4148,HR,Engineer,6,Bachelor,4,6,4.28," Certified Ethical Hacker (CEH), Certified Information Systems Security Professional (CISSP), Offensive Security Certified Professional (OSCP)",HTML/CSS;JavaScript;Node.js;SQL;TypeScript;Docker;Git;Yarn;Express;React.js;Vue.js;Heroku;Firebase;MongoDB;MySQL;PostgreSQL;Redis,08-02-2018
4149,IT,Analyst,5,Bachelor,2,19,1.96,"JFrog Certified DevOps Engineer, AWS Certified DevOps Engineer - Professional","C#;JavaScript;Kotlin;TypeScript;Git;Unity 3D;Angular;React.js;Firebase;MySQL",03-06-2019
4150,IT,Consultant,3,Bachelor,2,12,2.36,"JFrog Certified DevOps Engineer, AWS Certified DevOps Engineer - Professional",Bash/Shell;Java;SQL;Ansible;Docker;Git;Yarn;AWS;Oracle;PostgreSQL,08-10-2020
4151,Sales,Specialist,2,Bachelor,3,15,4.41,"Google TensorFlow Developer Certificate, Microsoft Certified: Azure AI Engineer Associate, AWS Certified Machine Learning - Specialty",Matlab;Python;Ruby;Git;Flask,05-07-2022
4152,HR,Analyst,2,Bachelor,2,11,2.47,"Google TensorFlow Developer Certificate, Microsoft Certified: Azure AI Engineer Associate, AWS Certified Machine Learning - Specialty",HTML/CSS;JavaScript;Node.js;PHP;SQL;Git;React.js;MongoDB;MySQL,09-12-2021
4153,Legal,Developer,0,Master,5,21,3.3,"Google Professional Machine Learning Engineer, Microsoft Certified: Azure AI Engineer Associate",Bash/Shell;HTML/CSS;JavaScript;Node.js;PHP;Python;SQL;Git;Yarn;Laravel;Symfony;AWS;Heroku;MariaDB;MySQL;PostgreSQL;SQLite,08-07-2024
4154,Engineering,Consultant,8,Bachelor,2,44,2.12," IBM AI Engineering Professional Certificate, Stanford AI Certificate (Online)",JavaScript;Kotlin;Docker;Git;MySQL;SQLite,19-06-2016
4155,Operations,Analyst,7,Master,3,44,2.17,"AWS Certified DevOps Engineer - Professional, AWS Certified Solutions Architect - Associate","C#;HTML/CSS;TypeScript;Docker;Git;Angular;ASP.NET Core ;Microsoft Azure;Microsoft SQL Server;SQLite",20-12-2016
4156,Finance,Developer,9,Bachelor,2,39,2.56,"AWS Certified Solutions Architect - Associate / Professional",C;C++;Dart;Java;JavaScript;Kotlin;Node.js;R;Git;Puppet;Django;Flask;React.js;Heroku;Firebase;MySQL;Oracle;SQLite,10-11-2014
4157,HR,Specialist,4,Bachelor,1,33,3.89," Microsoft Certified: DevOps Engineer Expert, Azure Administrator Associate","Bash/Shell;C;C#;HTML/CSS;JavaScript;Node.js;Python;Git;Unity 3D;AWS",14-02-2020
4158,Marketing,Analyst,5,Bachelor,5,13,2.55,"Atlassian Bamboo Certification (if available), AWS Certified DevOps Engineer - Professional","Bash/Shell;Go;Groovy;HTML/CSS;Java;JavaScript;Node.js;Python;TypeScript;Git;Kubernetes;Angular;Angular.js;Express;React.js;Spring;AWS;Google Cloud Platform;Microsoft Azure;Elasticsearch;MongoDB;SQLite",29-01-2019
4159,IT,Engineer,5,Bachelor,4,46,4.47," Google Cloud Professional Data Engineer, Cloudera Certified Data Engineer, AWS Certified Big Data - Specialty",C;Python;Rust;Ansible;Docker;Git,17-01-2019
4160,Operations,Consultant,2,Bachelor,3,49,1.6," Google Cloud Professional Data Engineer, Cloudera Certified Data Engineer, AWS Certified Big Data - Specialty",Assembly;C;C#;VBA;SQLite,20-04-2022
4161,Engineering,Developer,5,Bachelor,3,40,3.82," Google Cloud Professional Data Engineer, Cloudera Certified Data Engineer, AWS Certified Big Data - Specialty",Assembly;Bash/Shell;C;Go;Python;Rust;Git,25-11-2018
4162,Engineering,Engineer,7,PhD,3,49,2.7,"Atlassian Certified Bitbucket Administrator",Bash/Shell;Dart;HTML/CSS;JavaScript;Python;Docker;Git;Angular.js;Django;Vue.js;Heroku;PostgreSQL;SQLite,28-11-2016
4163,IT,Engineer,3,Bachelor,3,5,2.14,"Certified Blockchain Developer (CBDE), Ethereum Developer Certification (Consensys Academy)",Bash/Shell;HTML/CSS;Java;JavaScript;Python;Git,09-11-2020
4164,IT,Technician,1,Bachelor,4,34,2.37,"AWS Certified DevOps Engineer - Professional, Google Cloud DevOps Engineer","Bash/Shell;C#;Java;Kotlin;SQL;VBA;Docker;Git;Kubernetes;Spring;IBM Cloud or Watson;Microsoft SQL Server;PostgreSQL",07-06-2023
4165,HR,Technician,9,Master,5,30,3.68,"AWS Certified DevOps Engineer - Professional, Google Cloud DevOps Engineer","C#;PowerShell;Python;Git;Microsoft Azure;Microsoft SQL Server;SQLite",26-11-2014
4166,HR,Engineer,8,Bachelor,5,22,3.99,"IIBA Certified Business Analysis Professional (CBAP), PMI Professional in Business Analysis (PMI-PBA)","Objective-C;Ruby;Swift;Git;Unity 3D;MySQL",27-10-2015
4167,Finance,Analyst,5,Bachelor,1,33,2.18,"Microsoft Certified: Azure Developer Associate, MCSD: App Builder (Retired but relevant)",HTML/CSS;JavaScript;TypeScript;Express;React.js;Vue.js;DigitalOcean;MongoDB;MySQL;Redis,16-01-2019
4168,"Customer Support",Engineer,6,Bachelor,1,47,3.76,"Chef Certified Developer, Chef Certified Automation Engineer","C#;HTML/CSS;JavaScript;Kotlin;Node.js;Objective-C;PowerShell;SQL;TypeScript;Git;ASP.NET;ASP.NET Core ;Express;jQuery;React.js;AWS;Microsoft Azure;Firebase;Microsoft SQL Server;Redis;SQLite",11-12-2017
4169,Operations,Analyst,9,Bachelor,3,23,1.29,"Chef Certified Developer, Chef Certified Automation Engineer",C;C++;PHP;Python;Git;Flask;MongoDB;MySQL;Oracle;Redis,04-07-2015
4170,Engineering,Developer,5,Bachelor,5,16,2.64,"AWS Certified SysOps Administrator, Microsoft Certified: Azure Administrator Associate","Bash/Shell;HTML/CSS;JavaScript;PHP;PowerShell;Ruby;SQL;TypeScript;Docker;Git;Yarn;jQuery;Laravel;Ruby on Rails;Vue.js;MariaDB;MongoDB;MySQL;PostgreSQL;SQLite",08-10-2018
4171,IT,Engineer,9,Bachelor,2,30,2.49," AWS Certified Solutions Architect - Professional, Google Professional Cloud Architect",C++;Java;JavaScript;Kotlin;Python;SQL;Ansible;Docker;Git;Kubernetes;AWS;Elasticsearch;Oracle;Redis,28-03-2015
4172,Sales,Technician,1,Bachelor,2,24,1.44,"AWS Certified DevOps Engineer - Professional, HashiCorp Certified Terraform Associate","C#;HTML/CSS;JavaScript;Node.js;PHP;PowerShell;TypeScript;Docker;Git;Xamarin;Angular;ASP.NET;ASP.NET Core ;Microsoft SQL Server;PostgreSQL",12-04-2023
4173,Operations,Developer,5,Bachelor,3,13,2.32,"Google Professional Cloud Network Engineer, AWS Certified Advanced Networking - Specialty",Go;Docker;Cassandra,30-01-2019
4174,HR,Technician,3,Bachelor,2,3,1.83,"AWS Certified Security - Specialty, Google Professional Cloud Security Engineer","Python;ASP.NET Core ;Microsoft SQL Server;MySQL;PostgreSQL;SQLite",05-05-2021
4175,IT,Specialist,4,Bachelor,1,41,3.72,"Siemens NX Certification, Autodesk Fusion 360 CAM Certification",LISP;PHP;Python;Scala;SQL;Docker;MySQL;PostgreSQL;SQLite,24-05-2020
4176,IT,Specialist,5,PhD,5,4,3.46,"CompTIA IT Fundamentals+, AWS Certified Developer - Associate, Microsoft Certified: Azure Fundamentals",HTML/CSS;JavaScript;Node.js;PHP;SQL;Git;Laravel;React.js;Symfony;Vue.js;AWS;DigitalOcean;MySQL;Redis;SQLite,12-07-2019
4177,IT,Analyst,6,Bachelor,5,14,3.98,"Autodesk Maya Certified User, Adobe Certified Expert (ACE)","HTML/CSS;Java;JavaScript;Ruby;SQL;TypeScript;Git;Yarn;React.js;Ruby on Rails;Spring;MySQL;PostgreSQL",15-02-2018
4178,Sales,Developer,9,Bachelor,2,6,4.56,"CompTIA A+, Cisco Certified Technician (CCT), Microsoft Certified: Windows Server Hybrid Administrator Associate",Bash/Shell;JavaScript;PHP;SQL;Git;AWS;DigitalOcean;MySQL,07-09-2015
